date;TRIL;CSGS;BSET;FNHC;ADES;TRIB;OPOF;BLDR;IPAR;SBAC;ULBI;BCML;DOX;SNPS;BKYI
2009-09-25;3.894;13.67973709;2.96169991;3.252554872;1.233246179;3.80078172;13.34546989;4.12;9.663227269;26.93193661;6.61;8.65;23.42712953;22.57;4.776
2009-09-28;3.72;13.79158399;2.878599464;3.363534435;1.286207671;3.980420657;13.09228166;4.23;10.30498358;27.32945597;5.9;8.65;23.78208604;22.79;4.44
2009-09-29;3.3;13.76577317;2.738990714;3.372156693;1.324037309;3.866964486;13.18212264;4.2;10.1241944;27.29964202;5.74;8.59;23.72884257;22.97;4.68
2009-09-30;3.342;13.77437678;2.845359285;3.44881796;1.324037309;3.734598954;13.60682548;4.36;10.03379981;26.86237072;6.06;8.59;23.85307734;22.42;4.68
2009-10-01;3.33;13.55068296;2.532901607;3.337923767;1.320254345;3.762962997;12.74925244;4.47;9.688656815;26.16661246;5.79;8.59;23.73771648;21.96;4.56
2009-10-02;3.606;13.67973709;3.058096428;3.261006393;1.267330682;3.847109657;12.29188016;4.48;9.86122831;25.77913047;5.72;8.59;22.56636;21.9;4.44
2009-10-05;3.63;13.8001876;2.652566249;3.372071324;1.267292853;3.772417678;12.32454961;4.87;9.21203078;26.76299088;5.67;8.59;22.97455999;22.14;4.464
2009-10-06;3.246;13.98086337;2.911839642;3.363534435;1.320254345;3.810236401;12.43072532;5.28;10.27211282;27.51827766;5.67;8.59;23.48037301;22.39;4.56
2009-10-07;3.24;13.84320564;2.858655356;3.269628651;1.320254345;3.725144273;12.34088433;5.06;10.31320127;27.47852573;5.53;8.59;23.684473;22.33;4.776
2009-10-08;3.24;13.74856595;2.945079821;3.226944204;1.279587485;3.69678023;12.41439059;5.17;10.42003125;27.52821565;5.3;8.59;24.06605125;22.63;4.68
2009-10-09;3.24;13.87762007;2.692454464;3.320849988;1.289990635;3.772417678;12.62674201;5.11;10.37072511;28.00523888;5.3;8.59;23.90632082;23;4.8
2009-10-12;3.24;13.84320564;3.078040535;3.397596624;1.286207671;3.733653486;12.16936973;5.01;10.33785435;28.32325437;5.19;8.59;23.60460779;23.09;4.92
2009-10-13;3.24;13.81739482;3.024856249;4.003801142;1.346735091;3.69678023;12.16120236;5.05;10.29676589;28.2437505;5.19;8.5;22.92131651;23.25;4.8
2009-10-14;3.24;13.96365616;2.931783749;3.952579806;1.330695325;3.970965976;12.22654126;5.09;10.41181356;29.25742486;5.24;8.5;23.25852519;23.45;4.92
2009-10-15;3.339;13.97225976;3.024856249;3.943957547;1.255943961;4.112880737;12.00602248;5.19;10.25567744;31.1555798;5.6;8.5;23.79983387;23.33;4.92
2009-10-16;3.339;13.76577317;2.984968035;3.935506027;1.297556563;3.753508316;12.39805587;5.13;10.18993592;30.94688214;5.61;8.5;23.86195126;23.21;4.92
2009-10-19;3.339;13.78298038;3.038152321;4.114780705;1.248378034;3.772417678;12.26737807;4.94;10.1241944;31.27483561;5.72;8.5;23.06329911;23.18;5.4
2009-10-20;3.339;13.76577317;3.044800356;4.01319172;1.161369868;3.781872358;12.07136138;4.55;10.25567744;30.88725424;4.98;8.5;22.95681216;23.13;5.52
2009-10-21;3.339;13.6969443;3.044800356;3.926969137;1.229463215;3.545505336;12.18570445;4.29;10.22280668;30.28103721;4.35;8.5;22.61960348;23.01;5.4
2009-10-22;3.339;13.92924172;3.031504285;3.986727363;1.176501723;3.725144273;12.32454961;4.55;10.66656196;30.74812246;4.25;8.5;22.9124426;23.38;5.616
2009-10-23;3.339;13.67973709;2.978319999;3.926969137;1.17574513;3.611688102;12.2183739;4.38;10.22280668;30.39035504;3.81;8.7;22.45987305;23.28;5.64
2009-10-26;3.339;14.1099175;2.619326071;3.909895358;1.168935795;3.58332406;12.07952874;4.42;9.491432249;30.17171939;3.89;8.7;22.40662957;23.05;5.64
2009-10-27;3.339;13.89482729;2.493013392;3.892821579;0.941957971;3.469867889;12.06319402;4.53;9.581826841;29.17792099;3.94;8.5;22.20252958;22.77;5.4
2009-10-28;3.339;14.29919688;2.466421249;3.670862454;0.817120168;3.280774271;12.0876961;4.45;9.746180647;28.68102179;3.88;8.5;22.06054698;22.25;5.16
2009-10-29;3.339;14.18734997;2.426533035;3.909809989;0.873864624;3.59277874;12.16120236;4.31;10.18993592;29.19779696;3.71;8.5;22.70834261;22.57;5.28
2009-10-30;3.486;14.05829585;2.566141785;3.970447986;0.941957971;3.554960017;12.27554544;3.89;10.09132364;28.03505283;3.66;8.5;22.36226001;22.02;6.96
2009-11-02;3.486;13.74856595;2.459773214;3.676340728;0.941957971;3.59277874;12.55323575;3.72;10.06667057;27.78660323;3.96;8.5;21.87419481;22.12;6.24
2009-11-03;3.486;13.96365616;2.473069285;3.814744143;0.907911297;3.621142783;12.5859052;3.84;9.655786054;28.79033961;4.09;8.5;21.64347308;22.04;6.024
2009-11-04;3.09;13.71415152;2.373348749;3.616654255;0.858732769;3.460413208;13.10861638;3.64;9.039459284;28.42263421;4.15;8.5;21.71446438;22.55;6.24
2009-11-05;3.09;14.2131608;2.599381964;3.529287099;0.832252023;3.554960017;13.10044902;4.29;9.52430301;29.31705277;4.13;8.5;23.72884257;23.14;6.72
2009-11-06;3.09;14.29059327;2.386644821;3.416834323;0.828469059;3.536050655;13.07594693;4.06;9.450343797;29.74438608;4.07;8.5;23.67559909;23.09;6.72
2009-11-09;3.09;14.66915203;2.399940892;3.442784964;0.798205349;3.602233421;13.28829835;4.28;9.359949204;30.93694416;4.05;8.5;23.59573388;23.52;6.72
2009-11-10;3.126;14.59171956;2.399940892;3.434048248;0.783073494;3.545505336;12.6512441;4.04;9.014806214;30.98663408;3.98;8.5;23.29402084;23.5;6.288
2009-11-11;3.126;14.61753038;2.439829107;3.780143289;0.783073494;3.564414698;12.91259969;3.98;9.244901541;31.93074255;4;8.5;23.55136431;23.52;6.456
2009-11-12;4.146;14.49707987;2.419884999;3.610166595;0.790639422;3.677870869;12.61857465;3.66;9.277772302;30.76799843;3.96;8.5;23.41825562;23.25;6.36
2009-11-13;4.443;14.61753038;2.386644821;3.503336458;0.938175007;3.507686612;12.35721906;3.77;9.820139859;31.16551779;3.93;8.25;23.64010344;23.5;6.456
2009-11-16;4.86;14.97888193;2.399940892;3.719591795;0.877647588;3.69678023;13.0187754;3.88;10.41181356;31.79161078;3.92;8.17;23.99505995;23.57;6.072
2009-11-17;4.86;14.88424224;2.280276249;3.624439447;0.926826116;3.923692572;13.28829835;3.87;10.27211282;32.38788982;3.88;8.17;23.96843821;23.44;6
2009-11-18;4.86;14.88424224;2.639270178;3.520636885;0.902236852;3.819691082;13.07594693;3.88;9.984493664;31.83136272;4.06;8.17;23.76433822;23.06;6
2009-11-19;5.067;14.47987265;2.426533035;3.460085391;0.896562406;3.961511295;12.96160386;3.85;9.573609151;31.50340924;3.98;8.17;23.48924692;22.82;6.096
2009-11-20;5.067;14.47987265;2.266980178;3.63308966;0.976004645;3.848055125;13.20662473;3.82;9.384602275;31.5332232;4.1;8.17;23.45375127;22.63;6.48
2009-11-23;5.1;14.92726028;2.313449948;3.650390087;1.097059484;3.829145763;12.93710178;3.86;9.779051408;31.45371932;4.02;8.17;23.888573;22.94;6.24
2009-11-24;4.818;14.60892677;2.499661428;3.511986672;1.085710593;3.876419167;12.98610595;3.82;9.52430301;31.036324;4;8.17;23.87082517;22.65;6
2009-11-25;4.86;14.47126904;2.419884999;3.477385818;1.085710593;3.819691082;12.86282013;3.76;9.368166895;31.19533174;3.96;8.17;24.04830342;22.59;5.76
2009-11-27;4.86;14.06689946;2.308197999;3.63308966;1.059229847;3.772417678;12.58337228;3.78;8.809363957;31.43384336;3.79;8.17;23.37388606;22.43;5.76
2009-11-30;4.86;16.65658553;2.453125178;3.533612205;1.123540231;3.876419167;12.6162485;3.81;9.688656815;31.8413007;3.68;8;23.45375127;22.47;5.16
2009-12-01;4.86;16.21780151;2.473069285;3.529287099;1.055446883;3.819691082;13.31486813;3.97;9.302425373;32.41770377;3.75;8;24.19028603;22.55;5.76
2009-12-02;4.86;15.95108966;2.413236964;3.667690514;1.022156802;4.065512785;13.11761082;3.9;9.664003744;32.75559523;3.8;8;24.82033383;22.52;6
2009-12-03;4.86;15.71879224;2.393292857;3.63308966;1.040315028;4.075345653;13.22445853;3.8;9.417473036;32.3381999;3.84;8;25.02443382;21.12;6.24
2009-12-04;4.86;16.01991852;2.453125178;3.581188379;1.248378034;4.074967466;13.39705867;4.04;9.779051408;32.66615337;3.92;8;25.04218165;21.02;6
2009-12-07;4.53;15.82203553;2.393292857;3.554891731;1.240812107;3.999330019;13.31486813;4.03;9.770833717;32.34813788;3.95;8;25.10429904;20.98;5.4
2009-12-08;4.53;15.67577419;2.240388035;3.702291368;1.248378034;3.810236401;13.3559634;3.93;9.590044532;31.75185884;3.89;8;24.75821644;20.74;5.52
2009-12-09;4.53;15.64996337;2.353404642;3.650390087;1.464006967;3.76286845;13.3559634;3.89;9.696874505;31.68229296;3.95;8;24.47425123;20.79;5.9952
2009-12-10;5.415;15.55532368;2.340108571;3.745542436;1.513185496;3.734598954;13.05185838;4;9.507867629;32.5866495;3.9;8;23.9595643;20.73;5.76
2009-12-11;5.415;15.66717059;2.346690126;3.676340728;1.501836605;3.772417678;13.20802042;3.98;9.573609151;32.69596732;3.98;8;24.08379907;20.49;5.52
2009-12-14;5.415;15.8908644;2.240388035;3.477385818;1.418611402;3.744053635;13.4628111;3.97;9.754398337;32.894727;3.95;8;24.1015469;20.87;5.52
2009-12-15;5.1;15.63275615;2.493013392;3.693641155;1.358083982;3.668416188;12.98610595;3.99;9.516085319;32.84503708;3.84;8;24.15479038;20.66;5.2848
2009-12-16;5.1;16.06293656;2.439829107;3.676340728;1.569929952;3.706234911;12.83816297;4.05;9.474996868;33.30218435;3.82;8;24.36776428;20.66;5.16
2009-12-17;5.1;16.15757626;2.333460535;3.771493076;1.528317351;3.555527298;12.50118174;3.93;9.376384585;33.47113007;3.56;8;24.16366429;20.94;5.4
2009-12-18;5.1;16.3038376;2.240388035;3.684990941;1.622891444;3.554960017;12.32036254;4.68;9.20381309;33.85871145;3.5;8;24.35001646;21.46;5.856
2009-12-21;5.1;16.48451337;2.300220357;3.643383414;2.080630057;3.58332406;12.18063862;4.42;9.606479912;34.41523855;3.72;7.75;24.60735992;21.7;5.04
2009-12-22;5.256;16.24361234;2.386644821;3.589838593;2.598896089;3.507686612;12.24639105;4.49;9.729745266;35.27984316;4.08;7.75;24.82033383;22.03;5.04
2009-12-23;5.292;16.48451337;2.419884999;3.546587526;2.458926431;3.507686612;12.09844807;4.36;9.795486788;34.47486646;4.16;7.75;25.13979469;22.07;5.28
2009-12-24;5.292;16.56194584;2.326812499;3.589752091;2.458926431;3.545505336;12.04913375;4.21;9.779051408;34.90219977;4.44;7.75;25.62785988;22.2;5.28
2009-12-28;5.292;16.71681079;2.207147857;3.555237739;2.390833083;3.611688102;12.09022902;3.93;9.590044532;34.74319202;4.34;7.75;25.53912076;22.21;5.04
2009-12-29;5.292;16.51032419;2.346756607;3.529287099;2.213033788;3.848055125;12.7066581;3.93;9.584292149;34.33573468;4.25;7.75;25.71659901;22.26;5.016
2009-12-30;5.292;16.63937832;2.173907678;3.537937312;2.231948606;3.781872358;12.73953432;3.82;9.96337851;34.10716105;4.47;7.75;25.46812946;22.36;6.168
2009-12-31;5.292;16.42428811;2.313516428;3.477385818;2.307607881;3.819691082;12.78062959;3.84;10.02930657;33.9481533;4.32;7.75;25.31727294;22.28;5.688
2010-01-04;4.755;16.94910821;2.306868392;3.520636885;2.360569373;3.760599326;13.39705867;3.77;10.40839294;34.95188969;4.48;7.75;25.50362511;22.44;6.192
2010-01-05;5.052;16.4156845;2.326812499;3.598488806;2.436228648;4.037148743;13.63541125;3.59;10.30125983;35.78668034;4.41;7.75;25.50362511;22.25;6.48
2010-01-06;5.082;16.08014378;2.393292857;3.598488806;2.3265227;4.027694062;13.80801139;3.6;10.60617712;35.71711445;4.28;7.75;25.29952511;22.21;6.72
2010-01-07;5.415;16.00271131;2.31019241;3.63308966;2.262212316;3.961511295;13.33952529;3.57;10.44959797;36.22395164;4.41;7.65;24.91794687;22.15;6.6
2010-01-08;6.537;15.8908644;2.260332142;3.634733201;2.421096793;3.933147253;13.1751442;3.54;10.02106557;36.26370357;4.47;7.65;25.28177729;22.31;6.6
2010-01-11;6.69;15.8908644;2.266980178;3.529287099;2.402181974;3.829145763;13.06829649;3.59;9.930414479;36.51215317;4.81;7.65;25.57461641;22.12;6.6
2010-01-12;6.36;15.84784636;2.260332142;3.481710924;2.572415343;3.744053635;12.81350581;3.75;9.897450447;35.11089743;4.59;7.65;25.40601207;21.8;6.72
2010-01-13;6.552;16.05433296;2.253684107;3.468735604;2.625376835;3.744053635;12.41077214;3.73;9.930414479;36.05500591;4.77;7.65;24.7315947;22.01;6.24
2010-01-14;6.132;15.91667522;2.406588928;3.460085391;2.598896089;3.744053635;12.36145782;3.68;9.683184243;36.1841997;5.2;7.65;25.22853381;22.19;6.24
2010-01-15;7.143;15.89946801;2.792174999;3.468735604;2.527019778;3.781872358;12.6162485;3.6;9.551328117;36.42271132;5.35;7.65;25.26402946;21.97;6.24
2010-01-19;11.214;16.14897265;2.619326071;3.50342296;2.511887923;3.876419167;12.69843905;3.89;9.971619518;36.49227721;5.02;7.65;25.2906512;21.98;6.24
2010-01-20;11.04;15.87365718;2.459773214;3.468735604;2.375701228;3.838600444;12.71487715;3.64;10.16940371;36.08481986;5.07;7.65;25.30839903;21.98;6
2010-01-21;10.56;15.52090925;2.466421249;3.460085391;2.38705012;3.734598954;12.16420051;3.5;9.872727424;35.90593615;4.85;7.8;26.51525116;22.22;5.76
2010-01-22;9.96;15.29721543;2.712398571;3.425484537;2.334088627;3.677870869;11.92584793;3.36;9.930414479;34.28604476;4.68;7.8;25.88520335;21.89;5.76
2010-01-25;7.785;15.27140461;2.825415178;3.477385818;2.322739736;3.649506826;11.71215252;3.38;9.996342542;34.47486646;4.57;7.8;26.13367291;21.74;5.52
2010-01-26;9.039;15.27140461;2.592733928;3.486036031;2.231948606;3.658961507;11.56420954;3.39;10.26005479;34.03759516;4.25;7.8;25.95619465;21.46;5.52
2010-01-27;10.29;16.19199069;2.732342678;3.468822106;2.133553719;3.630597464;11.69571441;3.39;11.11711961;34.35561065;4.12;7.8;26.04493378;21.53;5.4
2010-01-28;9.867;16.83726131;2.918487678;3.563887953;2.110893767;3.649506826;11.70393346;3.35;10.95229945;33.48106806;3.89;7.8;25.82308596;21.14;5.52
2010-01-29;9.723;16.69960357;2.898543571;3.537553805;2.213033788;3.781872358;11.70393346;3.35;10.96878147;32.88478902;3.84;7.8;25.37051642;21.27;5.76
2010-02-01;9.375;16.75982883;2.838711249;3.511219658;2.250863425;3.781872358;11.71215252;3.34;10.91933542;33.84877346;4.07;7.8;25.46812946;21.36;5.76
2010-02-02;8.94;17.01793708;2.878599464;3.519997707;2.250863425;3.744053635;11.38339034;3.33;10.88637139;33.84877346;4.1;7.8;26.32889899;21.34;5.736
2010-02-03;8.904;17.64600048;2.878599464;3.572666002;2.201684896;3.857509806;11.34229507;3.19;10.83692534;32.95435491;3.94;8.1;25.91182509;21.4;5.328
2010-02-04;9.09;17.58577522;2.858655356;3.546244074;2.061715238;3.715689592;11.42448561;3;10.63090015;31.62266505;3.83;8.5;25.30839903;21.05;5.28
2010-02-05;9.09;17.50834275;2.812119106;3.572666002;1.902830761;3.781872358;11.4984571;3.03;10.86988938;31.5928511;3.85;8.5;25.06880338;21.17;5.4
2010-02-08;9.6;17.27604533;2.758934821;3.519997707;1.887698906;3.838600444;11.3011998;2.96;10.68034619;31.98043247;3.9;9;24.98893817;20.95;5.4
2010-02-09;11.106;17.3534778;2.984968035;3.515608682;1.948226326;3.889561174;11.83543833;2.9;10.77923829;32.76553321;4.03;8.5;25.58349032;21.06;5.52
2010-02-10;10.254;17.0437479;2.825415178;3.511219658;1.925528543;3.876419167;11.64640008;2.97;10.90285341;33.03385878;3.99;8.5;25.46812946;21.14;5.52
2010-02-11;10.437;17.27604533;2.998264106;3.511219658;1.929311507;3.90478321;11.86831455;3;11.05119155;33.60032386;4.02;8.5;25.72547292;21.07;5.52
2010-02-12;9.924;17.29325254;3.004912142;3.511219658;2.035234492;3.866964486;11.81900022;2.99;10.8946124;33.73945564;3.91;8.5;25.61011206;21.51;5.112
2010-02-16;8.898;17.47392831;2.945079821;3.537553805;2.004970782;3.933147253;12.26282916;3;11.22425271;34.11709903;4.06;8.5;25.71659901;21.21;5.04
2010-02-17;9.18;17.59437883;2.965023928;3.563887953;1.887661076;3.829145763;11.9505051;3.02;11.26545775;34.11709903;4.17;8.5;25.73434684;22.1;4.8
2010-02-18;9.057;17.9815412;2.991616071;3.537553805;1.89148187;3.942601934;11.70393346;3;11.30666279;34.23635484;4.15;8.5;25.59236423;21.79;5.28
2010-02-19;9.36;18.16221697;2.925135714;3.537553805;1.948226326;3.933147253;12.12310524;3.01;11.46324194;34.56430831;4.04;8.5;25.68110336;21.35;5.472
2010-02-22;9.927;18.05037007;2.878599464;3.625334297;1.967141144;3.970965976;12.19707673;3.11;11.45500093;34.00778121;4.04;8.5;25.73434684;22.04;5.28
2010-02-23;9.927;17.91271233;3.011560178;3.651668444;1.914179652;4.273515765;11.62996197;2.97;11.37259086;34.16678895;3.95;9.6;25.49475119;21.9;5.28
2010-02-24;9.522;16.8286577;2.765582856;3.634112346;1.955792253;4.349153212;11.7696859;2.97;11.520929;34.67362614;3.98;8.3;25.71659901;22.04;5.208
2010-02-25;9.45;17.15559481;2.984968035;3.599000149;1.967141144;4.490973426;11.6620868;3;11.36434985;35.22021526;3.99;8.3;25.67222945;22.02;5.352
2010-02-26;9.474;17.33627058;2.725694642;3.599000149;2.137374513;4.793523214;11.91039241;3;11.19128868;35.14071138;4.08;8.3;25.80533814;21.9;5.28
2010-03-01;9.474;17.62018965;3.018208214;3.748226985;2.171421186;5.114982365;11.96833039;3.03;11.60333908;35.31959509;4.05;8.3;26.25790769;22.08;5.28
2010-03-02;9.3;17.62018965;2.938431785;3.818451378;2.23573157;4.755704491;11.92694612;3.04;11.71047218;35.20033929;4.12;8.3;26.13367291;22.21;5.28
2010-03-03;9.3;17.53415357;3.044800356;3.827229427;2.23573157;4.812432576;11.62897939;3.04;11.56213404;35.42891292;4.22;8.3;25.94732074;22.19;5.496
2010-03-04;7.41;17.55136079;3.191057142;3.765783083;2.243297497;4.935343428;11.62897939;3.04;11.60333908;35.48854082;4.34;8.3;26.07155552;22.27;5.34
2010-03-05;7.41;17.80946904;3.191057142;3.739448935;2.284910099;4.935343428;12.48977217;3.11;11.16656566;35.49847881;4.44;8.5;26.2667816;22.44;5.4
2010-03-08;7.875;17.82667625;3.317369821;3.774561132;2.29625899;5.313530664;12.24146656;3.11;11.0017455;35.1307734;4.42;8.5;26.24903377;22.46;5.04
2010-03-09;7.875;18.03316285;3.250955944;3.739536716;2.349220482;5.048799598;12.24974341;3.12;11.08415558;36.03512994;4.36;8.2;26.7548468;22.54;5.04
2010-03-10;7.875;18.0847845;3.390498213;3.844785525;2.458926431;5.17171045;12.28285082;3.18;11.17480667;36.44258729;4.47;8.2;27.06543374;22.75;5.28
2010-03-11;7.875;18.05897367;3.397146249;3.976456262;2.564849415;5.426986834;12.40700363;3.19;11.12536062;36.26370357;4.42;8.5;27.08318157;22.65;5.4
2010-03-12;8.694;18.44613604;3.589939285;3.994012361;2.61024498;5.266257259;12.07592948;3.14;11.8423283;36.03512994;4.36;8.5;27.01219027;22.75;5.28
2010-03-15;8.91;18.64401903;3.855860713;3.978562994;2.614027944;5.041235854;12.0014378;3.1;12.02363048;35.38916098;4.36;8.5;27.34939895;22.65;4.848
2010-03-16;8.91;18.74726233;4.081893928;4.029124557;2.648074618;4.840796619;12.15042117;3.11;12.4686449;36.14941676;4.4;8.5;27.19854243;22.62;4.92
2010-03-17;8.61;18.86771285;4.088541963;4.011568459;2.697253146;4.869160661;12.07592948;3.1;12.71587514;36.11463381;4.38;8.5;27.05655983;22.66;4.8
2010-03-18;8.754;19.00537058;4.095189999;4.037902606;2.648074618;4.821887257;12.07592948;3.27;12.63346506;35.67736252;4.31;8.95;26.71047723;22.77;5.04
2010-03-19;8.754;18.91073089;3.324017856;4.037902606;2.591330161;4.812432576;12.26629712;3.16;12.17196862;35.05126953;4.16;8.95;26.66610767;22.54;5.04
2010-03-22;8.391;18.74726233;3.337313928;3.967678213;2.629159799;4.916434066;12.40700363;3.28;12.64994707;35.56804469;4.15;9;26.79921636;22.8;5.52
2010-03-23;9.006;18.73005512;3.510162856;3.739448935;2.632942763;5.162255769;12.88706114;3.29;12.92190033;36.07488188;4.26;9;27.08318157;22.7775;5.16
2010-03-24;9.006;18.403118;3.636475535;3.853563574;2.950711717;5.190619812;12.43183419;3.14;12.6746701;35.46866485;4.18;9;27.02106418;22.81;5.52
2010-03-25;9.006;18.2998747;3.709603928;3.79211723;3.22686807;5.048799598;12.35734251;3.05;12.55105498;34.59412226;4.12;9;27.1719207;22.55;5.28
2010-03-26;9.006;18.28266749;3.722899999;3.818451378;3.170123614;5.020435556;12.2331897;3.07;12.72411615;34.61399823;4.15;9;27.26065982;22.5;4.92
2010-03-29;9.006;18.28266749;3.815972499;3.63665798;3.090681375;5.124437046;12.22491285;3.11;12.95074386;35.40903695;4.11;9;26.84358593;22.44;4.944
2010-03-30;9.006;18.42032522;3.815972499;3.642890395;3.011239136;5.133891727;12.17525173;3.14;12.74386297;36.02519196;3.97;9;26.88795549;22.47;4.92
2010-03-31;9.006;18.06757728;3.749492142;3.581531831;3.026370991;5.152801088;12.216636;3.15;12.2638993;35.84630825;4.01;9;26.71935115;22.37;4.8
2010-04-01;9.006;18.06757728;3.975525356;3.572666002;2.950711717;5.237893216;12.35734251;3.16;12.50388113;36.39289737;4.05;9;26.87020766;22.55;5.04
2010-04-05;9.006;18.23964945;4.04333532;3.599000149;2.988541354;5.322985344;12.40700363;3.39;12.7273125;36.74072681;4.17;9;27.08318157;23.01;5.04
2010-04-06;9.006;18.22244223;4.075245892;3.537553805;3.033936919;5.370258749;12.20835914;3.41;12.56180778;36.39289737;4.13;9.2;27.15417287;22.91;5.52
2010-04-07;9.006;17.99874842;4.081893928;3.555109903;3.000268542;5.360804068;12.29940453;3.48;12.54525731;35.60779663;4.09;9.1;26.84358593;22.73;5.4
2010-04-08;8.52;17.9815412;4.121782142;3.502441609;2.988541354;5.341894706;12.4483879;3.5;12.6114592;35.70717647;4.09;9.1;27.00331635;22.7;5.28
2010-04-09;8.52;18.07618089;4.055301785;3.476195242;2.875052442;5.332440025;12.2331897;3.49;12.60318396;36.01525397;4.17;9;27.37602069;23.04;5.04
2010-04-12;8.67;18.22244223;4.055301785;3.37954892;2.803176131;5.549897686;12.15869802;3.42;12.73558773;35.94568809;4.39;9;27.34052504;23.06;5.04
2010-04-13;8.985;18.30847831;4.068597856;3.274212331;2.833439841;5.559352367;12.12559061;3.56;12.61973443;35.32953308;4.36;9;27.46475981;23.28;5.04
2010-04-14;8.568;18.57519017;4.042005713;3.247878183;2.95449468;5.659571984;12.31595824;3.65;12.83489056;35.17052534;4.39;9;27.79309458;23.38;4.8
2010-04-15;8.595;18.88492006;4.06194982;3.230322085;2.994026651;5.691717899;12.26629712;3.71;13.05004669;34.8823238;4.32;9;27.63336416;23.16;4.8
2010-04-16;8.571;18.88492006;4.081893928;3.274212331;2.969626535;5.691717899;12.0014378;3.64;13.19900093;34.60406025;4.19;9;27.1719207;23.08;5.04
2010-04-19;8.571;18.97095615;3.92234107;3.309324527;2.856137623;5.738991304;12.12559061;3.63;13.1907257;34.03759516;4.18;9;27.04768592;23.03;4.44
2010-04-20;8.415;19.00537058;3.915693035;3.221544036;2.837222804;5.748445985;12.15869802;3.72;13.3314047;34.96182767;4.42;9;27.42926416;23.22;4.56
2010-04-21;8.412;19.1344247;3.915693035;3.265434282;2.742648711;5.861902156;12.20008229;3.94;13.34795518;35.1307734;4.38;9;27.50025547;23.24;4.68
2010-04-22;8.412;19.48717264;3.96887732;3.256656232;2.73126199;5.842992794;12.1503384;4.08;13.55483607;35.56804469;4.36;9;27.67773372;23.15;4.368
2010-04-23;10.167;19.60762316;3.895748928;3.17765379;2.844750902;5.729536623;12.16697487;4;13.64586366;35.53823074;4.42;9;27.97057284;23.14;4.56
2010-04-26;11.25;19.53879429;3.862508749;3.239100134;2.901495358;5.634989814;12.20008229;4.02;13.69551507;35.57798268;4.41;8.9;28.16579892;23.18;4.56
2010-04-27;11.022;19.39253295;3.96887732;3.239012354;2.814525022;5.48371492;12.12559061;3.81;13.38105612;34.99164162;4.39;8.9;27.7309772;22.8;4.32
2010-04-28;11.022;19.83131697;4.008765535;3.17765379;2.878835406;5.530988324;12.12559061;3.86;13.84446932;34.53449436;4.47;9.65;27.74872502;22.99;4.368
2010-04-29;11.22;20.36043888;4.028709642;3.247878183;2.867486514;5.644444495;12.09248319;4.09;14.54786435;35.27984316;4.36;9.65;28.60062064;23.13;4.344
2010-04-30;11.22;19.5473979;3.982173392;3.256800926;2.82209095;5.625535133;12.00971465;3.84;14.29960728;35.12083542;4.19;9.65;28.34327717;22.66;4.44
2010-05-03;11.118;19.69365924;3.92234107;3.337105606;2.837222804;5.672808538;11.81934702;4.01;14.59751577;35.57798268;4.2;9.65;28.20129457;22.9;4.32
2010-05-04;10.86;19.60762316;3.862508749;3.337105606;2.92423097;5.70117258;11.40550434;3.83;14.06790068;34.51461839;4.21;9.95;27.93507719;22.36;4.32
2010-05-05;10.47;19.3409113;3.696241376;3.35495109;2.844788732;5.616080452;11.33101265;3.74;13.47208371;33.47113007;4.16;9.95;27.5978685;22.09;4.464
2010-05-06;11.547;18.80748759;3.550051071;3.247878183;2.719988758;5.294621302;10.9833848;3.62;13.0996981;32.60652547;4.08;9.65;27.01219027;21.75;4.2
2010-05-07;12.228;18.36009996;3.343961963;3.319260121;2.678338327;5.190619812;11.02476907;3.44;12.71076203;32.40826269;4.09;9.65;26.45313377;21.33;3.96
2010-05-10;13.86;18.76446955;3.456978571;3.283569152;2.723733892;5.218983855;11.41378119;3.76;13.80309314;33.57050991;4.25;9.75;27.30502939;21.99;3.96
2010-05-11;14.88;18.79888398;3.835916606;3.310337379;2.648036788;5.332440025;11.59587197;3.87;13.86929502;33.21274249;4.19;9.75;27.34939895;21.96;3.84
2010-05-12;14.127;19.32370408;3.855860713;3.279107781;2.697215316;5.842992794;11.72002478;4.1;14.06790068;33.89846338;4.19;9.75;27.5978685;22.45;4.32
2010-05-13;14.019;19.14302831;3.855860713;3.27464641;2.598896089;5.946994284;11.65380995;3.9;13.81964361;34.0773471;4.21;9.75;27.65998589;22.36;4.32
2010-05-14;12.936;19.26347883;3.716251963;3.301414637;2.738865747;5.852447475;11.58759512;3.74;13.41415706;33.76926959;4.52;9.75;27.1719207;21.92;4.32
2010-05-17;13.02;19.17744274;3.696307856;3.381719317;2.742648711;5.984813007;11.50482658;3.81;13.25692758;33.75933161;4.42;9.75;27.58899459;22.27;4.32
2010-05-18;13.311;18.9193345;3.596587321;3.283569152;2.742648711;6.136087901;11.198583;3.6;13.15762475;33.37175023;4.44;9.75;27.26953373;21.96;4.32
2010-05-19;11.205;18.66982986;3.769436249;3.256800926;2.738865747;6.069905135;10.55298841;3.49;13.19900093;32.63633942;4.59;9.75;27.46475981;21.8;4.2
2010-05-20;11.256;17.92991955;3.443682499;3.230032699;2.598896089;5.738991304;10.03982348;3.26;12.71903726;31.346886;4.41;9.75;26.37326855;21.05;3.888
2010-05-21;11.307;17.53415357;3.377202142;3.167573503;2.538368669;5.824083432;9.957054948;3.37;12.9838448;31.83136272;4.38;9.75;26.4087642;21.25;3.8376
